id,name,facility_type,ownership,district,district_mapping_confident,subdistrict,pincode,latitude,longitude,coordinate_status,coordinate_confidence,coordinate_source,source,source_record_id,verification_status,facility_category,facility_care_type,medicine_system,telephone,mobile_number,emergency_number,website,specialties_raw,service_availability_default,diagnostic_availability_default,medicine_availability_default
MED-WB-FAC-001626,Fulbani SC,sub_centre,government_public_health_system,MEDINIPUR EAST,True,Deshopran,,21.782533,87.803667,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001626,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001627,Dhablat Lalpur,sub_centre,government_public_health_system,24 PARAGANAS SOUTH,True,Sagore Block,,21.783055,88.187222,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001627,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001628,Gobindapur,sub_centre,government_public_health_system,24 PARAGANAS SOUTH,True,Sagore Block,,21.784183,88.16285,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001628,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001629,Banashyamnagar,sub_centre,government_public_health_system,24 PARAGANAS SOUTH,True,Patharpratima Block,,21.784833,88.422667,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001629,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001630,Krishnachak SC,sub_centre,government_public_health_system,MEDINIPUR EAST,True,Contai I,,21.784933,87.722383,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001630,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001631,Chhoto Banashyamnagar,sub_centre,government_public_health_system,24 PARAGANAS SOUTH,True,Patharpratima Block,,21.786517,88.40635,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001631,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001632,Ganeshnagar West,sub_centre,government_public_health_system,24 PARAGANAS SOUTH,True,Namkhana Block,,21.787183,88.231217,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001632,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001633,Basantia Maktab SC,sub_centre,government_public_health_system,MEDINIPUR EAST,True,Deshopran,,21.787967,87.8065,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001633,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001634,Maisali SC,sub_centre,government_public_health_system,MEDINIPUR EAST,True,Contai I,,21.788017,87.678933,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001634,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001635,Dakshin Shibganj,sub_centre,government_public_health_system,24 PARAGANAS SOUTH,True,Patharpratima Block,,21.78875,88.365833,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001635,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001636,Doulatpur SC,sub_centre,government_public_health_system,MEDINIPUR EAST,True,Deshopran,,21.7889,87.852417,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001636,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001637,Khagda SC,sub_centre,government_public_health_system,MEDINIPUR EAST,True,Egra II,,21.7891,87.590417,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001637,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001638,Ganeshnagar East,sub_centre,government_public_health_system,24 PARAGANAS SOUTH,True,Namkhana Block,,21.7891,88.234783,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001638,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001639,Beladarania,sub_centre,government_public_health_system,MEDINIPUR WEST,True,Mohanpur,,21.7896,87.413383,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001639,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001640,Madhabnagar,sub_centre,government_public_health_system,24 PARAGANAS SOUTH,True,Patharpratima Block,,21.789667,88.353933,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001640,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001641,Mirjapur SC,sub_centre,government_public_health_system,MEDINIPUR EAST,True,Deshopran,,21.7907,87.831783,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001641,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001642,Raipur SC,sub_centre,government_public_health_system,MEDINIPUR EAST,True,Contai I,,21.791583,87.698167,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001642,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001643,Mahendranagar,sub_centre,government_public_health_system,24 PARAGANAS SOUTH,True,Patharpratima Block,,21.7931,88.3191,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001643,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001644,Gotsanda,sub_centre,government_public_health_system,MEDINIPUR WEST,True,Mohanpur,,21.7931,87.416,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001644,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001645,Telami South SC,sub_centre,government_public_health_system,MEDINIPUR EAST,True,Egra I,,21.793283,87.449817,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001645,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001646,Nilda,sub_centre,government_public_health_system,MEDINIPUR WEST,True,Mohanpur,,21.793483,87.372733,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001646,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001647,Haipur SC,sub_centre,government_public_health_system,MEDINIPUR EAST,True,Contai I,,21.794717,87.622383,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001647,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001648,Manikpur SC,sub_centre,government_public_health_system,MEDINIPUR EAST,True,Contai I,,21.7947174,87.6224122,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001648,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001649,Ramchak Gopalchak SC,sub_centre,government_public_health_system,MEDINIPUR EAST,True,Deshopran,,21.795333,87.86965,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001649,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001650,Bara Subarna Nagar SC,sub_centre,government_public_health_system,MEDINIPUR EAST,True,Deshopran,,21.795417,87.846483,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001650,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001651,Badalpur SC,sub_centre,government_public_health_system,MEDINIPUR EAST,True,Contai I,,21.79585,87.63115,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001651,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001652,Shyamharibar SC,sub_centre,government_public_health_system,MEDINIPUR EAST,True,Egra II,,21.7960785,87.5399386,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001652,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001653,Dhuipara,sub_centre,government_public_health_system,MEDINIPUR WEST,True,Mohanpur,,21.796533,87.32315,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001653,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001654,Paschim Surendranagar,sub_centre,government_public_health_system,24 PARAGANAS SOUTH,True,Patharpratima Block,,21.799483,88.287467,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001654,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001655,Durmuth SC,sub_centre,government_public_health_system,MEDINIPUR EAST,True,Deshopran,,21.800717,87.787667,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001655,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001656,Kulberia SC,sub_centre,government_public_health_system,MEDINIPUR EAST,True,Contai I,,21.80125,87.6664,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001656,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001657,Sabajput SC,sub_centre,government_public_health_system,MEDINIPUR EAST,True,Contai I,,21.80125,87.6664,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001657,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001658,Kusumda,sub_centre,government_public_health_system,MEDINIPUR WEST,True,Mohanpur,,21.8015532,87.4164413,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001658,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001659,Chakfuldubi,sub_centre,government_public_health_system,24 PARAGANAS SOUTH,True,Sagore Block,,21.802067,88.1118,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001659,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001660,Dhaspara,sub_centre,government_public_health_system,24 PARAGANAS SOUTH,True,Sagore Block,,21.8027,88.138667,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001660,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001661,Ramganga,sub_centre,government_public_health_system,24 PARAGANAS SOUTH,True,Patharpratima Block,,21.803867,88.376033,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001661,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001662,Dubda II SC,sub_centre,government_public_health_system,MEDINIPUR EAST,True,Egra II,,21.804517,87.548183,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001662,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001663,Companychar,sub_centre,government_public_health_system,24 PARAGANAS SOUTH,True,Sagore Block,,21.804567,88.1526,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001663,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001664,Negua SC,sub_centre,government_public_health_system,MEDINIPUR EAST,True,Egra I,,21.804833,87.510817,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001664,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001665,Rajnagar Srinathgram II,sub_centre,government_public_health_system,24 PARAGANAS SOUTH,True,Namkhana Block,,21.8049,88.226267,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001665,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001666,Bilashpur SC,sub_centre,government_public_health_system,MEDINIPUR EAST,True,Contai III,,21.80515,87.728083,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001666,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001667,Dubda I HQ SC,sub_centre,government_public_health_system,MEDINIPUR EAST,True,Egra II,,21.80545,87.562117,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001667,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001668,Fatikpur,sub_centre,government_public_health_system,24 PARAGANAS SOUTH,True,Namkhana Block,,21.80615,88.237567,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001668,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001669,Uttar Durmuth SC,sub_centre,government_public_health_system,MEDINIPUR EAST,True,Deshopran,,21.806283,87.7845,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001669,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001670,Sarda SC,sub_centre,government_public_health_system,MEDINIPUR EAST,True,Deshopran,,21.81065,87.764533,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001670,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001671,Basudebpur HQ SC,sub_centre,government_public_health_system,MEDINIPUR EAST,True,Egra II,,21.81085,87.627333,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001671,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001672,Barada SC,sub_centre,government_public_health_system,MEDINIPUR EAST,True,Egra I,,21.811383,87.5248,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001672,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001673,Mandirtala,sub_centre,government_public_health_system,24 PARAGANAS SOUTH,True,Sagore Block,,21.8115,88.117867,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001673,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001674,Betamaheshpur SC,sub_centre,government_public_health_system,MEDINIPUR EAST,True,Egra II,,21.811517,87.584617,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001674,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001675,Dholmari SC,sub_centre,government_public_health_system,MEDINIPUR EAST,True,Deshopran,,21.811967,87.8344,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001675,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001676,Bahitrakunda SC,sub_centre,government_public_health_system,MEDINIPUR EAST,True,Contai III,,21.812017,87.741583,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001676,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001677,Dakshin Gopalnagar,sub_centre,government_public_health_system,24 PARAGANAS SOUTH,True,Patharpratima Block,,21.812317,88.321183,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001677,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001678,Kalyanpur SC,sub_centre,government_public_health_system,MEDINIPUR EAST,True,Egra I,,21.81235,87.484917,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001678,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001679,Ramchandrapur SC,sub_centre,government_public_health_system,MEDINIPUR EAST,True,Egra I,,21.813333,87.501717,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001679,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001680,Purba Sripatinagar,sub_centre,government_public_health_system,24 PARAGANAS SOUTH,True,Patharpratima Block,,21.813367,88.486767,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001680,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001681,Durgagobindapur,sub_centre,government_public_health_system,24 PARAGANAS SOUTH,True,Patharpratima Block,,21.813767,88.345733,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001681,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001682,Bathuary SC,sub_centre,government_public_health_system,MEDINIPUR EAST,True,Egra II,,21.814433,87.642517,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001682,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001683,Kasbagola SC,sub_centre,government_public_health_system,MEDINIPUR EAST,True,Egra I,,21.815367,87.454383,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001683,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001684,Achintyanagar,sub_centre,government_public_health_system,24 PARAGANAS SOUTH,True,Patharpratima Block,,21.816317,88.430817,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001684,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001685,Mirzapur HQSC,sub_centre,government_public_health_system,MEDINIPUR EAST,True,Egra I,,21.817483,87.512933,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001685,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001686,Paschim Sripatinagar,sub_centre,government_public_health_system,24 PARAGANAS SOUTH,True,Patharpratima Block,,21.817833,88.462533,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001686,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001687,Barangi,sub_centre,government_public_health_system,MEDINIPUR WEST,True,Dantan I,,21.8187,87.313867,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001687,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001688,Bhurungi,sub_centre,government_public_health_system,MEDINIPUR WEST,True,Dantan I,,21.8187,87.313867,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001688,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001689,Tanua,sub_centre,government_public_health_system,MEDINIPUR WEST,True,Mohanpur,,21.818917,87.399667,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001689,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001690,Gopichak SC,sub_centre,government_public_health_system,MEDINIPUR EAST,True,Khejuri II,,21.818967,87.90835,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001690,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001691,Paltaberia SC,sub_centre,government_public_health_system,MEDINIPUR EAST,True,Contai I,,21.819333,87.6658,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001691,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001692,Matiberua,sub_centre,government_public_health_system,MEDINIPUR WEST,True,Dantan I,,21.819683,87.285883,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001692,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001693,Laxmipur,sub_centre,government_public_health_system,24 PARAGANAS SOUTH,True,Patharpratima Block,,21.822083,88.406333,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001693,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-001694,Rajnagar Srinathgram I,sub_centre,government_public_health_system,24 PARAGANAS SOUTH,True,Namkhana Block,,21.822117,88.227017,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-001694,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
